# time x y z qx qy qz qw
1.403636678263555527e+09 -8.477949799999999314e+00 8.147367499999999652e+00 -1.294617300000000082e+00 -7.962080900000000072e-02 -8.150671099999999836e-01 -5.195497500000000046e-02 5.715127500000000138e-01
1.403636678313555479e+09 -8.498292199999999852e+00 8.154625899999999206e+00 -1.294703600000000066e+00 -7.116614799999999852e-02 -8.156275400000000397e-01 -4.957149500000000014e-02 5.720399900000000537e-01
1.403636678363555431e+09 -8.518961199999999678e+00 8.159976399999999686e+00 -1.291290800000000072e+00 -6.489866399999999480e-02 -8.153511900000000034e-01 -4.362301700000000004e-02 5.736615999999999937e-01
1.403636678413555384e+09 -8.538904799999999184e+00 8.167077199999999593e+00 -1.289097299999999890e+00 -5.806334900000000021e-02 -8.165607000000000282e-01 -3.805750000000000105e-02 5.730697099999999544e-01
1.403636678463555574e+09 -8.559243999999999630e+00 8.174470599999999365e+00 -1.284846200000000049e+00 -5.049400200000000311e-02 -8.174635999999999569e-01 -3.291706700000000124e-02 5.728176699999999455e-01
1.403636678513555527e+09 -8.581664999999999210e+00 8.182583100000000442e+00 -1.279415699999999934e+00 -4.262292200000000059e-02 -8.186135900000000021e-01 -2.787340599999999988e-02 5.720823000000000436e-01
1.403636678563555479e+09 -8.602871099999999771e+00 8.190422200000000430e+00 -1.271852500000000052e+00 -3.476644699999999893e-02 -8.188195400000000124e-01 -2.198366800000000135e-02 5.725753900000000174e-01
1.403636678613555431e+09 -8.624823900000000876e+00 8.197340699999999813e+00 -1.262412899999999949e+00 -2.529425399999999866e-02 -8.189953700000000003e-01 -1.565456800000000065e-02 5.730285600000000201e-01
1.403636678663555384e+09 -8.645268599999999637e+00 8.204005300000000389e+00 -1.254150400000000110e+00 -1.323952800000000041e-02 -8.190041300000000524e-01 -1.204510399999999919e-02 5.735083800000000398e-01
1.403636678713555574e+09 -8.666449200000000630e+00 8.209950199999999754e+00 -1.246475900000000081e+00 8.073255299999999553e-04 -8.189651199999999909e-01 -1.030411999999999995e-02 5.737502100000000382e-01
1.403636678763555527e+09 -8.684560199999999952e+00 8.214599200000000323e+00 -1.240656900000000062e+00 1.634019399999999886e-02 -8.188531000000000004e-01 -9.092613600000000462e-03 5.736984600000000212e-01
1.403636678813555479e+09 -8.698720500000000300e+00 8.221654499999999643e+00 -1.232325499999999963e+00 3.329175699999999821e-02 -8.190803100000000336e-01 -8.394243900000000758e-03 5.726505499999999804e-01
1.403636678863555431e+09 -8.720083999999999946e+00 8.227431299999999226e+00 -1.229293200000000086e+00 4.794243399999999905e-02 -8.190628399999999587e-01 -7.979518999999999154e-03 5.716414199999999557e-01
1.403636678913555384e+09 -8.741804300000000083e+00 8.231684299999999510e+00 -1.227864899999999926e+00 6.208203200000000227e-02 -8.183637700000000459e-01 -8.122191200000000028e-03 5.712797899999999540e-01
1.403636678963555574e+09 -8.759252800000000505e+00 8.232716299999999876e+00 -1.228034499999999918e+00 7.344373299999999716e-02 -8.181761899999999699e-01 -4.935108199999999751e-03 5.702362500000000001e-01
1.403636679013555527e+09 -8.775025400000000531e+00 8.230942399999999992e+00 -1.228618299999999941e+00 8.270816100000000226e-02 -8.170334099999999600e-01 8.131128200000000339e-04 5.706269400000000269e-01
1.403636679063555479e+09 -8.790084099999999623e+00 8.227477900000000233e+00 -1.230582300000000018e+00 9.036121900000000651e-02 -8.157364599999999966e-01 9.145168000000000394e-03 5.712488500000000302e-01
1.403636679113555431e+09 -8.807656200000000268e+00 8.222413500000000042e+00 -1.233435499999999907e+00 9.762862399999999719e-02 -8.138476000000000043e-01 1.844475699999999913e-02 5.725211999999999524e-01
1.403636679163555384e+09 -8.823860399999999160e+00 8.214392899999999997e+00 -1.240402100000000063e+00 1.027620900000000004e-01 -8.118639800000000406e-01 3.105257000000000156e-02 5.738924699999999879e-01
1.403636679213555574e+09 -8.841345999999999705e+00 8.204209999999999781e+00 -1.244860599999999984e+00 1.072515700000000044e-01 -8.086868099999999782e-01 4.588279700000000294e-02 5.765565900000000354e-01
1.403636679263555527e+09 -8.856206399999999590e+00 8.192930399999999835e+00 -1.250930099999999934e+00 1.124731699999999973e-01 -8.059133400000000336e-01 6.034517699999999985e-02 5.781106599999999984e-01
1.403636679313555479e+09 -8.870548199999999994e+00 8.181989099999999127e+00 -1.256318499999999894e+00 1.184841299999999931e-01 -8.037179599999999535e-01 7.394552100000000017e-02 5.783865500000000548e-01
1.403636679363555431e+09 -8.883131999999999806e+00 8.170741400000000709e+00 -1.259292300000000031e+00 1.269654000000000060e-01 -8.011988599999999572e-01 8.527644500000000627e-02 5.785223499999999630e-01
1.403636679413555384e+09 -8.901344800000000390e+00 8.160145800000000449e+00 -1.264342800000000100e+00 1.357547500000000074e-01 -7.992800599999999589e-01 9.513023600000000690e-02 5.776437300000000219e-01
1.403636679463555574e+09 -8.912338800000000560e+00 8.150845300000000293e+00 -1.262770799999999971e+00 1.452398599999999984e-01 -7.974871900000000124e-01 1.044004099999999990e-01 5.762118699999999594e-01
1.403636679513555527e+09 -8.923215300000000738e+00 8.140605900000000617e+00 -1.260080899999999948e+00 1.544830799999999948e-01 -7.961443700000000456e-01 1.122986900000000066e-01 5.741760399999999986e-01
1.403636679563555479e+09 -8.930897599999999770e+00 8.132299800000000189e+00 -1.255585100000000010e+00 1.628817899999999985e-01 -7.952007500000000118e-01 1.184533799999999970e-01 5.719214000000000242e-01
1.403636679613555431e+09 -8.937627900000000736e+00 8.124846599999999697e+00 -1.248721500000000040e+00 1.697015299999999893e-01 -7.944545899999999605e-01 1.244460899999999953e-01 5.696985799999999545e-01
1.403636679663555384e+09 -8.943782900000000424e+00 8.118058599999999458e+00 -1.241467300000000051e+00 1.757262599999999952e-01 -7.947177600000000508e-01 1.287993100000000002e-01 5.665286400000000278e-01
1.403636679713555574e+09 -8.949532200000000159e+00 8.111824300000000321e+00 -1.231061600000000089e+00 1.812796299999999972e-01 -7.946274800000000527e-01 1.316761599999999865e-01 5.642395300000000447e-01
1.403636679763555527e+09 -8.955619699999999739e+00 8.106635300000000655e+00 -1.218967300000000087e+00 1.865405499999999994e-01 -7.936693999999999694e-01 1.326331699999999947e-01 5.636487799999999604e-01
1.403636679813555479e+09 -8.960713099999999542e+00 8.100693700000000774e+00 -1.204340600000000094e+00 1.900987000000000093e-01 -7.909691300000000203e-01 1.341388799999999881e-01 5.658949300000000182e-01
1.403636679863555431e+09 -8.970027099999999365e+00 8.094721899999999692e+00 -1.187479799999999974e+00 1.928346499999999963e-01 -7.882314200000000159e-01 1.342739599999999978e-01 5.687499700000000491e-01
1.403636679913555384e+09 -8.974347500000000366e+00 8.090874299999999408e+00 -1.168988799999999939e+00 1.967237599999999975e-01 -7.844071900000000319e-01 1.322475899999999982e-01 5.731628899999999804e-01
1.403636679963555574e+09 -8.981303699999999779e+00 8.087102099999999183e+00 -1.151335599999999904e+00 1.992028299999999974e-01 -7.828087200000000134e-01 1.301589999999999969e-01 5.749672799999999695e-01
1.403636680013555527e+09 -8.982397999999999882e+00 8.083423800000000270e+00 -1.133273699999999939e+00 2.034862400000000127e-01 -7.808993600000000423e-01 1.241713700000000031e-01 5.773828899999999820e-01
1.403636680063555479e+09 -8.981892800000000676e+00 8.079598499999999461e+00 -1.111246799999999979e+00 2.078857199999999961e-01 -7.795509999999999939e-01 1.175809300000000002e-01 5.790151100000000550e-01
1.403636680113555431e+09 -8.979878799999999828e+00 8.074613899999999234e+00 -1.089126000000000039e+00 2.125446599999999964e-01 -7.776435699999999507e-01 1.099963800000000047e-01 5.813742699999999708e-01
1.403636680163555384e+09 -8.976406499999999511e+00 8.069263799999999875e+00 -1.068021899999999969e+00 2.145589300000000088e-01 -7.770956100000000477e-01 1.058421300000000065e-01 5.821377199999999696e-01
1.403636680213555574e+09 -8.969079199999999474e+00 8.064289199999999269e+00 -1.047492199999999984e+00 2.137581600000000026e-01 -7.771816000000000280e-01 1.063592500000000024e-01 5.822232499999999700e-01
1.403636680263555527e+09 -8.962346699999999444e+00 8.056046900000000122e+00 -1.030561199999999955e+00 2.128574799999999878e-01 -7.756405699999999737e-01 1.064748499999999959e-01 5.845823399999999781e-01
1.403636680313555479e+09 -8.954262599999999850e+00 8.048323899999999753e+00 -1.012945200000000101e+00 2.139964199999999928e-01 -7.745185500000000278e-01 1.029813200000000012e-01 5.862775700000000256e-01
1.403636680363555431e+09 -8.944579199999999730e+00 8.036900700000000342e+00 -9.991060600000000180e-01 2.168012300000000114e-01 -7.753820099999999549e-01 9.639338100000000020e-02 5.852249800000000057e-01
1.403636680413555384e+09 -8.930049300000000301e+00 8.025022399999999223e+00 -9.882040100000000216e-01 2.186041300000000076e-01 -7.769994099999999460e-01 9.097854599999999348e-02 5.832727100000000275e-01
1.403636680463555574e+09 -8.913483299999999332e+00 8.011274399999999574e+00 -9.797140399999999527e-01 2.195299800000000134e-01 -7.785463400000000034e-01 8.709519000000000288e-02 5.814521599999999957e-01
1.403636680513555527e+09 -8.896718500000000418e+00 7.996436199999999772e+00 -9.723341399999999579e-01 2.197750800000000115e-01 -7.798665500000000472e-01 8.410296600000000122e-02 5.800291100000000144e-01
1.403636680563555479e+09 -8.876850599999999147e+00 7.979258599999999646e+00 -9.648374100000000064e-01 2.179046099999999986e-01 -7.816025599999999462e-01 8.454867600000000316e-02 5.783308200000000232e-01
1.403636680613555431e+09 -8.855546099999999754e+00 7.958536399999999844e+00 -9.588380600000000475e-01 2.146434700000000029e-01 -7.826102499999999518e-01 8.704719299999999493e-02 5.778167199999999504e-01
1.403636680663555384e+09 -8.831056699999999537e+00 7.936920100000000033e+00 -9.563374900000000123e-01 2.125908900000000046e-01 -7.832510700000000492e-01 8.786883800000000466e-02 5.775828499999999810e-01
1.403636680713555574e+09 -8.805995299999999304e+00 7.911989799999999740e+00 -9.527679799999999588e-01 2.094138500000000125e-01 -7.851630099999999945e-01 9.055060700000000518e-02 5.757303799999999860e-01
1.403636680763555527e+09 -8.780239200000000466e+00 7.885078599999999938e+00 -9.498798899999999490e-01 2.033617299999999906e-01 -7.880983799999999873e-01 9.750929399999999636e-02 5.727450400000000386e-01
1.403636680813555479e+09 -8.752016100000000520e+00 7.856989699999999743e+00 -9.473414100000000504e-01 1.971374800000000038e-01 -7.906502699999999884e-01 1.051611300000000054e-01 5.700439400000000267e-01
1.403636680863555431e+09 -8.724351900000000271e+00 7.827581300000000297e+00 -9.444296800000000491e-01 1.898350699999999946e-01 -7.937048899999999962e-01 1.143084099999999992e-01 5.665057599999999693e-01
1.403636680913555384e+09 -8.696313200000000521e+00 7.798764900000000111e+00 -9.436440400000000173e-01 1.829733100000000001e-01 -7.977482999999999658e-01 1.232291600000000042e-01 5.611889199999999800e-01
1.403636680963555574e+09 -8.665658199999999312e+00 7.770659799999999784e+00 -9.431782899999999747e-01 1.790795400000000093e-01 -8.031165200000000004e-01 1.282632800000000073e-01 5.536089800000000283e-01
1.403636681013555527e+09 -8.638671199999999217e+00 7.741112499999999841e+00 -9.480372299999999530e-01 1.781547400000000059e-01 -8.079613300000000331e-01 1.284425100000000097e-01 5.467740800000000512e-01
1.403636681063555479e+09 -8.614786199999999283e+00 7.712615099999999835e+00 -9.548131399999999491e-01 1.783735200000000076e-01 -8.125793300000000441e-01 1.274556699999999931e-01 5.400488500000000247e-01
1.403636681113555431e+09 -8.591930299999999576e+00 7.685212700000000119e+00 -9.618420800000000437e-01 1.799937600000000026e-01 -8.156380800000000431e-01 1.249969300000000061e-01 5.354554400000000047e-01
1.403636681163555384e+09 -8.569803099999999674e+00 7.659009099999999570e+00 -9.692863000000000451e-01 1.815327899999999994e-01 -8.152822400000000469e-01 1.230602400000000013e-01 5.359262099999999585e-01
1.403636681213555574e+09 -8.549334099999999381e+00 7.631480800000000286e+00 -9.754845199999999661e-01 1.845119699999999974e-01 -8.115937500000000027e-01 1.196607699999999996e-01 5.412506099999999654e-01
1.403636681263555527e+09 -8.528261300000000489e+00 7.603742500000000071e+00 -9.791124100000000441e-01 1.870157600000000031e-01 -8.062481999999999704e-01 1.174355299999999963e-01 5.488149399999999734e-01
1.403636681313555479e+09 -8.508029600000000414e+00 7.576228500000000032e+00 -9.836632899999999680e-01 1.877709300000000026e-01 -8.020524900000000068e-01 1.172501299999999941e-01 5.547127899999999556e-01
1.403636681363555431e+09 -8.487987699999999691e+00 7.549058399999999835e+00 -9.861745100000000042e-01 1.878853799999999907e-01 -7.981326300000000096e-01 1.176435900000000062e-01 5.602172600000000502e-01
1.403636681413555384e+09 -8.468223000000000056e+00 7.520256599999999736e+00 -9.869168999999999858e-01 1.873350500000000030e-01 -7.952103099999999758e-01 1.196930400000000005e-01 5.641096599999999572e-01
1.403636681463555574e+09 -8.449290200000000084e+00 7.484359099999999820e+00 -9.841683700000000146e-01 1.859633699999999890e-01 -7.936351400000000167e-01 1.220628299999999972e-01 5.662698600000000138e-01
1.403636681513555527e+09 -8.429058899999999355e+00 7.452988000000000390e+00 -9.810555399999999482e-01 1.856117200000000078e-01 -7.925134200000000240e-01 1.237699000000000021e-01 5.675841600000000042e-01
1.403636681563555479e+09 -8.407318699999999367e+00 7.424914099999999628e+00 -9.778000300000000422e-01 1.866079099999999880e-01 -7.919526399999999855e-01 1.247991600000000062e-01 5.678148200000000534e-01
1.403636681613555431e+09 -8.386097200000000029e+00 7.394442899999999597e+00 -9.752426800000000284e-01 1.888319999999999999e-01 -7.915896900000000125e-01 1.229661300000000068e-01 5.679855400000000110e-01
1.403636681663555384e+09 -8.363914400000000526e+00 7.364906099999999789e+00 -9.728237400000000479e-01 1.901057200000000058e-01 -7.911839699999999587e-01 1.225972300000000015e-01 5.682056500000000065e-01
1.403636681713555574e+09 -8.340605500000000561e+00 7.333265899999999782e+00 -9.715836599999999601e-01 1.917972400000000077e-01 -7.906457999999999542e-01 1.219693599999999989e-01 5.685213399999999861e-01
1.403636681763555527e+09 -8.317886599999999575e+00 7.304152799999999779e+00 -9.717478600000000188e-01 1.929531899999999967e-01 -7.900041199999999764e-01 1.219730700000000029e-01 5.690212000000000048e-01
1.403636681813555479e+09 -8.293359300000000545e+00 7.269363099999999633e+00 -9.709383299999999606e-01 1.938748899999999942e-01 -7.896414200000000383e-01 1.219389099999999976e-01 5.692186399999999979e-01
1.403636681863555431e+09 -8.272176200000000534e+00 7.235578300000000240e+00 -9.716808999999999585e-01 1.939526799999999884e-01 -7.894699499999999759e-01 1.226276000000000033e-01 5.692820200000000552e-01
1.403636681913555384e+09 -8.249151599999999362e+00 7.203655900000000223e+00 -9.714646500000000406e-01 1.942247699999999910e-01 -7.887858399999999603e-01 1.237079799999999952e-01 5.699034699999999676e-01
1.403636681963555574e+09 -8.226107799999999415e+00 7.171697700000000175e+00 -9.695999499999999882e-01 1.940205299999999966e-01 -7.888562300000000471e-01 1.250974499999999989e-01 5.695722199999999624e-01
1.403636682013555527e+09 -8.202648099999999332e+00 7.138208399999999898e+00 -9.657441199999999837e-01 1.939340099999999900e-01 -7.889351500000000295e-01 1.266070599999999935e-01 5.691586699999999777e-01
1.403636682063555479e+09 -8.177476399999999757e+00 7.106497300000000017e+00 -9.603054199999999652e-01 1.934296400000000138e-01 -7.892201800000000489e-01 1.285081100000000087e-01 5.685087100000000282e-01
1.403636682113555431e+09 -8.149967500000000697e+00 7.079955599999999905e+00 -9.527102800000000205e-01 1.936073100000000047e-01 -7.888489699999999827e-01 1.302615799999999879e-01 5.685643599999999909e-01
1.403636682163555384e+09 -8.122495600000000593e+00 7.051739399999999769e+00 -9.438516500000000420e-01 1.934788899999999867e-01 -7.890227899999999739e-01 1.319322900000000076e-01 5.679813700000000409e-01
1.403636682213555574e+09 -8.095062300000000377e+00 7.021711100000000094e+00 -9.353246499999999797e-01 1.936153100000000127e-01 -7.906106200000000417e-01 1.327815900000000049e-01 5.655236599999999836e-01
1.403636682263555527e+09 -8.067014900000000210e+00 6.991000299999999612e+00 -9.275310300000000341e-01 1.929985800000000029e-01 -7.930975999999999582e-01 1.338469700000000095e-01 5.619899699999999498e-01
1.403636682313555479e+09 -8.038315199999999550e+00 6.959973699999999930e+00 -9.222960500000000339e-01 1.935831299999999922e-01 -7.965692100000000275e-01 1.329775800000000119e-01 5.570637600000000189e-01
1.403636682363555431e+09 -8.007493200000000755e+00 6.928908500000000359e+00 -9.181229800000000330e-01 1.935717100000000079e-01 -8.000487299999999857e-01 1.329274599999999973e-01 5.520709299999999597e-01
1.403636682413555384e+09 -7.979524200000000178e+00 6.899130999999999680e+00 -9.172888200000000047e-01 1.935706199999999988e-01 -8.018910900000000286e-01 1.325235499999999900e-01 5.494894099999999559e-01
1.403636682463555574e+09 -7.952879199999999926e+00 6.868828699999999898e+00 -9.141799800000000031e-01 1.929951599999999989e-01 -8.009703900000000321e-01 1.325464199999999981e-01 5.510270000000000445e-01
1.403636682513555527e+09 -7.929223200000000027e+00 6.838179700000000416e+00 -9.132062100000000182e-01 1.929291900000000004e-01 -7.986827100000000179e-01 1.307851700000000061e-01 5.547787800000000269e-01
1.403636682563555479e+09 -7.905459999999999710e+00 6.808929299999999962e+00 -9.126499999999999613e-01 1.930091399999999957e-01 -7.961769300000000049e-01 1.293204699999999929e-01 5.586823600000000445e-01
1.403636682613555431e+09 -7.879838399999999687e+00 6.777857499999999646e+00 -9.126996499999999735e-01 1.930873899999999976e-01 -7.939315000000000122e-01 1.280432699999999868e-01 5.621342799999999862e-01
1.403636682663555384e+09 -7.855343900000000268e+00 6.744545699999999755e+00 -9.140136500000000108e-01 1.922992400000000102e-01 -7.920745000000000147e-01 1.267553200000000047e-01 5.653070599999999724e-01
1.403636682713555574e+09 -7.829760300000000228e+00 6.714124700000000168e+00 -9.153419000000000416e-01 1.907798900000000075e-01 -7.909974600000000411e-01 1.278244099999999994e-01 5.670863800000000010e-01
1.403636682763555527e+09 -7.802852599999999583e+00 6.685686699999999760e+00 -9.157420800000000138e-01 1.891427400000000036e-01 -7.898419300000000254e-01 1.289155300000000004e-01 5.689951899999999840e-01
1.403636682813555479e+09 -7.778617299999999624e+00 6.654568799999999840e+00 -9.151050400000000362e-01 1.875074599999999869e-01 -7.887903400000000342e-01 1.287967200000000034e-01 5.710185199999999739e-01
1.403636682863555431e+09 -7.752894500000000022e+00 6.624050099999999830e+00 -9.131891500000000050e-01 1.879801999999999862e-01 -7.877560599999999802e-01 1.270092300000000007e-01 5.726888199999999873e-01
1.403636682913555384e+09 -7.726307300000000211e+00 6.593495800000000351e+00 -9.087790900000000116e-01 1.885113099999999875e-01 -7.876123099999999821e-01 1.239063299999999951e-01 5.733912799999999477e-01
1.403636682963555574e+09 -7.699526200000000209e+00 6.560855499999999729e+00 -9.024526400000000281e-01 1.893217500000000109e-01 -7.875494899999999632e-01 1.211135500000000004e-01 5.738070899999999641e-01
1.403636683013555527e+09 -7.672463800000000056e+00 6.529673400000000072e+00 -8.958460499999999493e-01 1.909070900000000015e-01 -7.875195699999999466e-01 1.180744100000000046e-01 5.739563100000000251e-01
1.403636683063555479e+09 -7.645334799999999653e+00 6.496363200000000226e+00 -8.900588699999999465e-01 1.903274000000000077e-01 -7.870044499999999665e-01 1.174864199999999942e-01 5.749751499999999904e-01
1.403636683113555431e+09 -7.614095299999999789e+00 6.463548099999999685e+00 -8.853024400000000238e-01 1.901001900000000022e-01 -7.877332200000000118e-01 1.176206900000000000e-01 5.740240899999999868e-01
1.403636683163555384e+09 -7.584218400000000138e+00 6.432869499999999796e+00 -8.831099500000000324e-01 1.892305200000000132e-01 -7.882236599999999926e-01 1.194120099999999990e-01 5.732678700000000127e-01
1.403636683213555574e+09 -7.552043199999999956e+00 6.401878700000000144e+00 -8.892065399999999897e-01 1.886199899999999874e-01 -7.889817300000000477e-01 1.213421600000000045e-01 5.720195900000000222e-01
1.403636683263555527e+09 -7.520382399999999912e+00 6.373545000000000016e+00 -8.911601500000000398e-01 1.885670600000000086e-01 -7.893297099999999622e-01 1.229011599999999954e-01 5.712235799999999530e-01
1.403636683313555479e+09 -7.493330499999999894e+00 6.347723799999999805e+00 -8.943885999999999781e-01 1.884817000000000020e-01 -7.897037999999999558e-01 1.248244000000000020e-01 5.703169599999999839e-01
1.403636683363555431e+09 -7.462399999999999700e+00 6.318973100000000009e+00 -8.978804500000000521e-01 1.885946500000000026e-01 -7.899770400000000192e-01 1.264943299999999882e-01 5.695327300000000426e-01
1.403636683413555384e+09 -7.431159199999999743e+00 6.288700699999999699e+00 -9.021113699999999680e-01 1.888446099999999961e-01 -7.901336300000000312e-01 1.275318500000000022e-01 5.690010399999999580e-01
1.403636683463555574e+09 -7.400729499999999739e+00 6.260212400000000343e+00 -9.084813900000000553e-01 1.889189400000000074e-01 -7.904625800000000257e-01 1.291760600000000092e-01 5.681479499999999572e-01
1.403636683513555527e+09 -7.368633100000000269e+00 6.230393000000000292e+00 -9.148986500000000355e-01 1.895147899999999885e-01 -7.904020299999999777e-01 1.292644400000000082e-01 5.680136300000000471e-01
1.403636683563555479e+09 -7.335887200000000163e+00 6.200108300000000128e+00 -9.225574800000000408e-01 1.894900099999999865e-01 -7.904252600000000184e-01 1.300260400000000094e-01 5.678157099999999735e-01
1.403636683613555431e+09 -7.303592199999999757e+00 6.165708600000000317e+00 -9.325023900000000143e-01 1.895618199999999920e-01 -7.913599599999999734e-01 1.297215800000000030e-01 5.665580599999999745e-01
1.403636683663555384e+09 -7.265649899999999661e+00 6.133156999999999748e+00 -9.410795100000000080e-01 1.898830599999999924e-01 -7.925778500000000282e-01 1.305373300000000070e-01 5.645571600000000023e-01
1.403636683713555574e+09 -7.231613000000000291e+00 6.103437200000000118e+00 -9.484349499999999988e-01 1.903330799999999878e-01 -7.941465899999999856e-01 1.307373699999999916e-01 5.621496799999999849e-01
1.403636683763555527e+09 -7.198861899999999814e+00 6.074787399999999948e+00 -9.560551299999999753e-01 1.898488700000000029e-01 -7.958214700000000308e-01 1.319988900000000076e-01 5.596444299999999705e-01
1.403636683813555479e+09 -7.173061699999999874e+00 6.054560200000000059e+00 -9.623173400000000210e-01 1.909334400000000098e-01 -7.977007900000000484e-01 1.313680399999999915e-01 5.567407899999999854e-01
1.403636683863555431e+09 -7.139864000000000210e+00 6.029909499999999589e+00 -9.654526199999999836e-01 1.904930499999999971e-01 -7.991322400000000492e-01 1.339740299999999940e-01 5.542120699999999456e-01
1.403636683913555384e+09 -7.109094400000000036e+00 6.001567099999999932e+00 -9.681848100000000068e-01 1.922224100000000102e-01 -7.991090299999999980e-01 1.323940799999999973e-01 5.540280800000000339e-01
1.403636683963555574e+09 -7.074690999999999619e+00 5.972878699999999874e+00 -9.678191400000000222e-01 1.921277700000000033e-01 -7.988831499999999863e-01 1.336103299999999994e-01 5.540946799999999506e-01
1.403636684013555527e+09 -7.038661900000000138e+00 5.943038500000000113e+00 -9.641442700000000254e-01 1.924307100000000048e-01 -7.976555800000000307e-01 1.348759999999999959e-01 5.554497800000000041e-01
1.403636684063555479e+09 -6.999122100000000124e+00 5.909875000000000433e+00 -9.594953600000000193e-01 1.932449599999999934e-01 -7.961598800000000420e-01 1.357532999999999934e-01 5.570968299999999873e-01
1.403636684113555431e+09 -6.962639600000000151e+00 5.876305999999999585e+00 -9.546934400000000043e-01 1.940952699999999864e-01 -7.949110999999999816e-01 1.361644100000000135e-01 5.584824299999999742e-01
1.403636684163555384e+09 -6.929740299999999742e+00 5.846587200000000095e+00 -9.471628699999999901e-01 1.948296800000000051e-01 -7.941304500000000433e-01 1.369922799999999941e-01 5.591344599999999998e-01
1.403636684213555574e+09 -6.898581799999999653e+00 5.818673099999999820e+00 -9.374772900000000186e-01 1.951554799999999923e-01 -7.931722700000000126e-01 1.381232199999999910e-01 5.601018300000000227e-01
1.403636684263555527e+09 -6.871030799999999772e+00 5.792920399999999859e+00 -9.254018999999999995e-01 1.953179999999999916e-01 -7.922336800000000512e-01 1.395975899999999936e-01 5.610072999999999865e-01
1.403636684313555479e+09 -6.841713300000000331e+00 5.766654499999999572e+00 -9.143587100000000190e-01 1.961207600000000051e-01 -7.907569300000000245e-01 1.399311400000000094e-01 5.627249800000000413e-01
1.403636684363555431e+09 -6.804525499999999560e+00 5.732387799999999700e+00 -9.009794100000000361e-01 1.962563300000000066e-01 -7.895745400000000469e-01 1.408068199999999992e-01 5.641178399999999815e-01
1.403636684413555384e+09 -6.773326400000000191e+00 5.705512699999999882e+00 -8.929420700000000322e-01 1.966562599999999994e-01 -7.887029300000000243e-01 1.413518800000000131e-01 5.650607399999999503e-01
1.403636684463555574e+09 -6.743533300000000175e+00 5.678280899999999853e+00 -8.887458099999999694e-01 1.960621499999999906e-01 -7.884035099999999741e-01 1.426620100000000058e-01 5.653557099999999558e-01
1.403636684513555527e+09 -6.713717700000000121e+00 5.654043599999999614e+00 -8.865480100000000530e-01 1.949274599999999968e-01 -7.881284100000000015e-01 1.457708600000000021e-01 5.653386200000000139e-01
1.403636684563555479e+09 -6.684586000000000361e+00 5.631522300000000314e+00 -8.848952900000000010e-01 1.941612899999999864e-01 -7.874562800000000085e-01 1.475765500000000008e-01 5.660699300000000544e-01
1.403636684613555431e+09 -6.654178899999999786e+00 5.610049799999999642e+00 -8.846970299999999954e-01 1.932721199999999917e-01 -7.871955499999999661e-01 1.497174099999999952e-01 5.661746600000000518e-01
1.403636684663555384e+09 -6.624934500000000170e+00 5.589705600000000274e+00 -8.866392400000000507e-01 1.931885700000000039e-01 -7.868049099999999685e-01 1.506583400000000017e-01 5.664964900000000192e-01
1.403636684713555574e+09 -6.590293199999999629e+00 5.565067199999999659e+00 -8.876058599999999688e-01 1.929342199999999896e-01 -7.863013899999999889e-01 1.513748600000000000e-01 5.670909600000000328e-01
1.403636684763555527e+09 -6.555799900000000235e+00 5.539504100000000264e+00 -8.911247300000000315e-01 1.932743799999999956e-01 -7.859315799999999630e-01 1.510595600000000094e-01 5.675716499999999831e-01
1.403636684813555479e+09 -6.523258900000000082e+00 5.519660799999999590e+00 -8.965082500000000065e-01 1.931693200000000055e-01 -7.857281799999999983e-01 1.511895099999999992e-01 5.678543499999999522e-01
1.403636684863555431e+09 -6.496130199999999633e+00 5.498540099999999597e+00 -9.066213800000000322e-01 1.936176099999999956e-01 -7.859234499999999679e-01 1.498212299999999997e-01 5.677941100000000185e-01
1.403636684913555384e+09 -6.466260600000000025e+00 5.481746600000000136e+00 -9.159457600000000532e-01 1.952890399999999971e-01 -7.851388400000000045e-01 1.468347999999999876e-01 5.690858800000000439e-01
1.403636684963555574e+09 -6.436864100000000199e+00 5.466912100000000052e+00 -9.237416099999999908e-01 1.985724700000000009e-01 -7.852115600000000306e-01 1.416995100000000007e-01 5.691511399999999998e-01
1.403636685013555527e+09 -6.402827099999999660e+00 5.450078900000000282e+00 -9.307707699999999695e-01 2.004118599999999972e-01 -7.854739200000000476e-01 1.381496399999999902e-01 5.690171200000000429e-01
1.403636685063555479e+09 -6.368394200000000005e+00 5.431543500000000080e+00 -9.357787899999999714e-01 2.013929700000000045e-01 -7.858511500000000538e-01 1.355573200000000089e-01 5.687732899999999869e-01
1.403636685113555431e+09 -6.335261400000000265e+00 5.415925900000000404e+00 -9.378838600000000136e-01 2.016167899999999902e-01 -7.869383199999999690e-01 1.340223399999999898e-01 5.675533099999999775e-01
1.403636685163555384e+09 -6.300229999999999997e+00 5.400336499999999873e+00 -9.388909199999999622e-01 2.006997199999999981e-01 -7.887084800000000451e-01 1.340443600000000013e-01 5.654119499999999965e-01
1.403636685213555574e+09 -6.262834699999999977e+00 5.383974199999999932e+00 -9.381058899999999978e-01 2.015157300000000040e-01 -7.899947400000000286e-01 1.310473400000000122e-01 5.640268699999999580e-01
1.403636685263555527e+09 -6.230083200000000154e+00 5.371501399999999649e+00 -9.369214000000000153e-01 2.022269299999999992e-01 -7.911073400000000477e-01 1.277562999999999893e-01 5.629669299999999765e-01
